movieId,title,genres,year
2160,Plus One (2019),(no genres listed),2019
2161,Poison (2023),(no genres listed),2023
2162,Pokémon 3: The Movie (2000),(no genres listed),2000
2163,Pokémon 4Ever (2001),(no genres listed),2001
2164,Pokémon: Arceus and the Jewel of Life (2009),(no genres listed),2009
2165,Pokémon Concierge (2023),(no genres listed),2023
2166,Pokémon: Destiny Deoxys (2004),(no genres listed),2004
2167,Pokémon Detective Pikachu (2019),(no genres listed),2019
2168,Pokémon: Giratina and the Sky Warrior (2008),(no genres listed),2008
2169,Pokémon Heroes (2002),(no genres listed),2002
2170,Pokémon: Jirachi - Wish Maker (2003),(no genres listed),2003
2171,Pokémon: Lucario and the Mystery of Mew (2005),(no genres listed),2005
2172,Pokémon: Mega Evolution Special IV (2015),(no genres listed),2015
2173,Pokémon Ranger and the Temple of the Sea (2006),(no genres listed),2006
2174,Pokémon: The Arceus Chronicles (2022),(no genres listed),2022
2175,Pokémon the Movie 2000 (1999),(no genres listed),1999
2176,Pokémon the Movie: Black - Victini and Reshiram (2011),(no genres listed),2011
2177,Pokémon the Movie: Diancie and the Cocoon of Destruction (2014),(no genres listed),2014
2178,Pokémon the Movie: Hoopa and the Clash of Ages (2015),(no genres listed),2015
2179,Pokémon the Movie: I Choose You! (2017),(no genres listed),2017
2180,Pokémon the Movie: Kyurem vs. the Sword of Justice (2012),(no genres listed),2012
2181,Pokémon the Movie: Mewtwo Strikes Back - Evolution (2019),(no genres listed),2019
2182,Pokémon the Movie: Secrets of the Jungle (2020),(no genres listed),2020
2183,Pokémon the Movie: The Power of Us (2018),(no genres listed),2018
2184,Pokémon the Movie: White - Victini and Zekrom (2011),(no genres listed),2011
2185,Pokémon: The Rise of Darkrai (2007),(no genres listed),2007
2186,Pokémon: Zoroark - Master of Illusions (2010),(no genres listed),2010
2187,Poliisin poika (1998),(no genres listed),1998
2188,Ponniyin Selvan: Part I (2022),(no genres listed),2022
2189,Ponniyin Selvan: Part II (2023),(no genres listed),2023
2190,Ponyo (2008),(no genres listed),2008
2191,Poor Things (2023),(no genres listed),2023
2192,Popeye the Slayer Man (2025),(no genres listed),2025
2193,Popstar: Never Stop Never Stopping (2016),(no genres listed),2016
2194,Porco Rosso (1992),(no genres listed),1992
2195,Portrait of a Lady on Fire (2019),(no genres listed),2019
2196,Possession (1981),(no genres listed),1981
2197,Possum (2018),(no genres listed),2018
2198,Posthouse (2025),(no genres listed),2025
2199,Power of Love (2023),(no genres listed),2023
2200,Preacher (2016),(no genres listed),2016
2201,Precious: Based on the Novel 'Push' by Sapphire (2009),(no genres listed),2009
2202,Predator: Badlands (2025),(no genres listed),2025
2203,Predator: Killer of Killers (2025),(no genres listed),2025
2204,Predestination (2014),(no genres listed),2014
2205,Presence (2024),(no genres listed),2024
2206,Pretty Woman (1990),(no genres listed),1990
2207,Prey (2022),(no genres listed),2022
2208,Pride & Prejudice (2005),(no genres listed),2005
2209,Primal (2019),(no genres listed),2019
2210,Primate (2025),(no genres listed),2025
2211,Princess Mononoke (1997),(no genres listed),1997
2212,Priscilla (2023),(no genres listed),2023
2213,Prisoners (2013),(no genres listed),2013
2214,Problemista (2023),(no genres listed),2023
2215,Project Hail Mary (2026),(no genres listed),2026
2216,Project X (2012),(no genres listed),2012
2217,Promare (2019),(no genres listed),2019
2218,Prometheus (2012),(no genres listed),2012
2219,Promising Young Woman (2020),(no genres listed),2020
2220,Psycho (1960),(no genres listed),1960
2221,Psycho Killer (2026),(no genres listed),2026
2222,Public Enemies (2009),(no genres listed),2009
2223,Puella Magi Madoka Magica (2011),(no genres listed),2011
2224,Pulp Fiction (1994),(no genres listed),1994
2225,Punch-Drunk Love (2002),(no genres listed),2002
2226,Puppet Master (2018),(no genres listed),2018
2227,Purple Hearts (2022),(no genres listed),2022
2228,Puss in Boots: The Last Wish (2022),(no genres listed),2022
2229,Qala (2022),(no genres listed),2022
2230,Quantum of Solace (2008),(no genres listed),2008
2231,Quarantine (2025),(no genres listed),2025
2232,Quarry (2015),(no genres listed),2015
2233,Queen Charlotte: A Bridgerton Story (2023),(no genres listed),2023
2234,Queen of Fucking Everything (2025),(no genres listed),2025
2235,Queen of Tears (2024),(no genres listed),2024
2236,Queer (2024),(no genres listed),2024
2237,Quezon (2025),(no genres listed),2025
2238,Quiet on Set: The Dark Side of Kids TV (2024),(no genres listed),2024
2239,Quiz Lady (2023),(no genres listed),2023
2240,Raging Bull (1980),(no genres listed),1980
2241,Raid 2 (2025),(no genres listed),2025
2242,Raiders of the Lost Ark (1981),(no genres listed),1981
2243,Rain Man (1988),(no genres listed),1988
2244,Ralph Breaks the Internet (2018),(no genres listed),2018
2245,Rambo (2008),(no genres listed),2008
2246,Rambo: First Blood Part II (1985),(no genres listed),1985
2247,Rambo: Last Blood (2019),(no genres listed),2019
2248,Rambutan Adventures (2001),(no genres listed),2001
2249,Rampage (2009),(no genres listed),2009
2250,Ramprasad Ki Tehrvi (2019),(no genres listed),2019
2251,Ran (1985),(no genres listed),1985
2252,Rango (2011),(no genres listed),2011
2253,Ratatouille (2007),(no genres listed),2007
2254,Ratsasan (2018),(no genres listed),2018
2255,Ravenous (1999),(no genres listed),1999
2256,Raw (2016),(no genres listed),2016
2257,Raya and the Last Dragon (2021),(no genres listed),2021
2258,Ready or Not 2: Here I Come (2026),(no genres listed),2026
2259,Ready or Not (2019),(no genres listed),2019
2260,Ready Player One (2018),(no genres listed),2018
2261,Reagan (2024),(no genres listed),2024
2262,Real Steel (2011),(no genres listed),2011
2263,Reality (2023),(no genres listed),2023
2264,Reality Check: Inside America's Next Top Model (2026),(no genres listed),2026
2265,Rear Window (1954),(no genres listed),1954
2266,Rebecca (2020),(no genres listed),2020
2267,Rebel Moon – Part One: A Child of Fire (2023),(no genres listed),2023
2268,Rebel Moon – Part Two: The Scargiver (2024),(no genres listed),2024
2269,Rebel Ridge (2024),(no genres listed),2024
2270,Rebuilding (2025),(no genres listed),2025
2271,Red Dragon (2002),(no genres listed),2002
2272,Red Eye (2005),(no genres listed),2005
2273,Red Notice (2021),(no genres listed),2021
2274,Red One (2024),(no genres listed),2024
2275,Red Riding Hood (2011),(no genres listed),2011
2276,Red Rooms (2023),(no genres listed),2023
2277,Red Sonja (2025),(no genres listed),2025
2278,"Red, White & Royal Blue (2023)",(no genres listed),2023
2279,Redeeming Love (2022),(no genres listed),2022
2280,Regretting You (2025),(no genres listed),2025
2281,Regular Show: The Movie (2015),(no genres listed),2015
2282,Reign Over Me (2007),(no genres listed),2007
2283,Remarkably Bright Creatures (2026),(no genres listed),2026
2284,Remember the Titans (2000),(no genres listed),2000
2285,Reminders of Him (2026),(no genres listed),2026
2286,Renfield (2023),(no genres listed),2023
2287,Renoir (2025),(no genres listed),2025
2288,Rental Family (2025),(no genres listed),2025
2289,Reprise (2006),(no genres listed),2006
2290,Requiem for a Dream (2000),(no genres listed),2000
2291,Reservoir Dogs (1992),(no genres listed),1992
2292,Resident Evil (2002),(no genres listed),2002
2293,Resident Evil: Afterlife (2010),(no genres listed),2010
2294,Resident Evil: Apocalypse (2004),(no genres listed),2004
2295,Resident Evil: Extinction (2007),(no genres listed),2007
2296,Resident Evil Requiem: Evil Has Always Had a Name (2026),(no genres listed),2026
2297,Resident Evil: Retribution (2012),(no genres listed),2012
2298,Resident Evil: The Final Chapter (2016),(no genres listed),2016
2299,Resident Evil: Welcome to Raccoon City (2021),(no genres listed),2021
2300,Restless (2024),(no genres listed),2024
2301,Retirement Plan (2024),(no genres listed),2024
2302,Return of the Jedi (1983),(no genres listed),1983
2303,Return to Seoul (2022),(no genres listed),2022
2304,Return to Silent Hill (2026),(no genres listed),2026
2305,Reunion Z (2018),(no genres listed),2018
2306,Revenge (2017),(no genres listed),2017
2307,Revenge of Others (2022),(no genres listed),2022
2308,Rewind (2023),(no genres listed),2023
2309,Rhinegold (2022),(no genres listed),2022
2310,Rick and Morty vs. Genocider (2020),(no genres listed),2020
2311,Ricky Stanicky (2024),(no genres listed),2024
2312,Riddick (2013),(no genres listed),2013
2313,Ride Your Wave (2019),(no genres listed),2019
2314,Riders of Justice (2020),(no genres listed),2020
2315,Riding in Cars with Boys (2001),(no genres listed),2001
2316,"Right Now, Wrong Then (2015)",(no genres listed),2015
2317,Rio (2011),(no genres listed),2011
2318,Rise (2022),(no genres listed),2022
2319,Rise of the Guardians (2012),(no genres listed),2012
2320,Rise of the Planet of the Apes (2011),(no genres listed),2011
2321,River of No Return (1954),(no genres listed),1954
2322,Road House (2024),(no genres listed),2024
2323,Road to Perdition (2002),(no genres listed),2002
2324,Roald Dahl's Matilda the Musical (2022),(no genres listed),2022
2325,Roald Dahl's The Witches (2020),(no genres listed),2020
2326,RoboCop (2014),(no genres listed),2014
2327,"Rock, Weed and Wheels (2025)",(no genres listed),2025
2328,Rocketman (2019),(no genres listed),2019
2329,RocknRolla (2008),(no genres listed),2008
2330,Rockstar (2011),(no genres listed),2011
2331,Rocky (1976),(no genres listed),1976
2332,Rocky Balboa (2006),(no genres listed),2006
2333,Rocky II (1979),(no genres listed),1979
2334,Rocky III (1982),(no genres listed),1982
2335,Rocky IV (1985),(no genres listed),1985
2336,Rocky V (1990),(no genres listed),1990
2337,Rogan Josh (2018),(no genres listed),2018
2338,Rogue One: A Star Wars Story (2016),(no genres listed),2016
2339,Rolling Thunder Revue: A Bob Dylan Story by Martin Scorsese (2019),(no genres listed),2019
2340,Roma (2018),(no genres listed),2018
2341,"Roman J. Israel, Esq. (2017)",(no genres listed),2017
2342,Romeo + Juliet (1996),(no genres listed),1996
2343,Ron's Gone Wrong (2021),(no genres listed),2021
2344,Roofman (2025),(no genres listed),2025
2345,Room (2015),(no genres listed),2015
2346,Roommates (2026),(no genres listed),2026
2347,Rosaline (2022),(no genres listed),2022
2348,Rose (2026),(no genres listed),2026
2349,Rosemary's Baby (1968),(no genres listed),1968
2350,Royalteen (2022),(no genres listed),2022
2351,RRR (2022),(no genres listed),2022
2352,RSVP (Please Respond) (2022),(no genres listed),2022
2353,Run (2020),(no genres listed),2020
2354,Rush (2013),(no genres listed),2013
2355,Rush Hour (1998),(no genres listed),1998
2356,Rush Hour 2 (2001),(no genres listed),2001
2357,Rush Hour 3 (2007),(no genres listed),2007
2358,Rushmore (1998),(no genres listed),1998
2359,Rust (2024),(no genres listed),2024
2360,Rustom (2016),(no genres listed),2016
2361,Sacramento (2024),(no genres listed),2024
2362,Safe (2012),(no genres listed),2012
2363,Saint Laurent (2014),(no genres listed),2014
2364,Saint Maud (2019),(no genres listed),2019
2365,Salaar: Part 1 - Ceasefire (2023),(no genres listed),2023
2366,Salem's Lot (2024),(no genres listed),2024
2367,Salt (2010),(no genres listed),2010
2368,Saltburn (2023),(no genres listed),2023
2369,Salto al vacío (1995),(no genres listed),1995
2370,Sampung Utos Kay Josh (2025),(no genres listed),2025
2371,Samsara (2011),(no genres listed),2011
2372,Samuel (2024),(no genres listed),2024
2373,Samurai Rebellion (1967),(no genres listed),1967
2374,San Andreas (2015),(no genres listed),2015
2375,Sanctuary (2022),(no genres listed),2022
2376,Santosh (2024),(no genres listed),2024
2377,Sapphire Blue (2014),(no genres listed),2014
2378,Saturday Night (2024),(no genres listed),2024
2379,Sausage Party (2016),(no genres listed),2016
2380,Saved! (2004),(no genres listed),2004
2381,Saving Face (2004),(no genres listed),2004
2382,Saving Mr. Banks (2013),(no genres listed),2013
2383,Saving Private Ryan (1998),(no genres listed),1998
2384,Saw (2004),(no genres listed),2004
2385,Saw 3D (2010),(no genres listed),2010
2386,Saw II (2005),(no genres listed),2005
2387,Saw III (2006),(no genres listed),2006
2388,Saw IV (2007),(no genres listed),2007
2389,Saw V (2008),(no genres listed),2008
2390,Saw VI (2009),(no genres listed),2009
2391,Saw X (2023),(no genres listed),2023
2392,Scarface (1983),(no genres listed),1983
2393,Scarlet (2025),(no genres listed),2025
2394,Scary Stories to Tell in the Dark (2019),(no genres listed),2019
2395,Scent of a Woman (1992),(no genres listed),1992
2396,Schindler's List (1993),(no genres listed),1993
2397,School of Rock (2003),(no genres listed),2003
2398,Scoob! (2020),(no genres listed),2020
2399,Scoop (2006),(no genres listed),2006
2400,Scorsese's GoodFellas (2015),(no genres listed),2015
2401,Scott Pilgrim Takes Off (2023),(no genres listed),2023
2402,Scott Pilgrim vs. the World (2010),(no genres listed),2010
2403,Scrapper (2023),(no genres listed),2023
2404,Scream (1996),(no genres listed),1996
2405,Scream (2022),(no genres listed),2022
2406,Scream 3 (2000),(no genres listed),2000
2407,Scream 4 (2011),(no genres listed),2011
2408,Scream 7 (2026),(no genres listed),2026
2409,Scream VI (2023),(no genres listed),2023
2410,Se7en (1995),(no genres listed),1995
2411,Searching (2018),(no genres listed),2018
2412,Seasons Change (2006),(no genres listed),2006
2413,Second Act (2018),(no genres listed),2018
2414,Secret Invasion (2023),(no genres listed),2023
2415,Secret Superstar (2017),(no genres listed),2017
2416,Secret: Untold Melody (2023),(no genres listed),2023
2417,Secretary (2002),(no genres listed),2002
2418,See How They Run (2022),(no genres listed),2022
2419,See You in Montevideo (2014),(no genres listed),2014
2420,See You in My 19th Life (2023),(no genres listed),2023
2421,Self (2024),(no genres listed),2024
2422,Self Reliance (2023),(no genres listed),2023
2423,Send Help (2026),(no genres listed),2026
2424,Sentimental Value (2025),(no genres listed),2025
2425,Seobok (2021),(no genres listed),2021
2426,September 5 (2024),(no genres listed),2024
2427,Serendipity (2001),(no genres listed),2001
2428,Serenity (2005),(no genres listed),2005
2429,Set It Up (2018),(no genres listed),2018
2430,Seven Days War (2019),(no genres listed),2019
2431,Seven Samurai (1954),(no genres listed),1954
2432,Seven Sundays (2017),(no genres listed),2017
2433,Seven Years in Tibet (1997),(no genres listed),1997
2434,Sex and the City (2008),(no genres listed),2008
2435,Shadow of God (2025),(no genres listed),2025
2436,Shadows Before Dawn (2024),(no genres listed),2024
2437,"Shake, Rattle & Roll Extreme (2023)",(no genres listed),2023
2438,Shang-Chi and the Legend of the Ten Rings (2021),(no genres listed),2021
2439,Shark: The Beginning (2021),(no genres listed),2021
2440,Sharknado (2013),(no genres listed),2013
2441,Sharp Corner (2024),(no genres listed),2024
2442,Sharp Objects (2018),(no genres listed),2018
2443,Shaun of the Dead (2004),(no genres listed),2004
2444,Shazam! (2019),(no genres listed),2019
2445,Shazam! Fury of the Gods (2023),(no genres listed),2023
2446,She Taught Me Serendipity (2024),(no genres listed),2024
2447,Shelby Oaks (2024),(no genres listed),2024
2448,Shelter (2026),(no genres listed),2026
2449,Sherlock Holmes (2009),(no genres listed),2009
2450,Sherlock Holmes: A Game of Shadows (2011),(no genres listed),2011
2451,She's All That (1999),(no genres listed),1999
2452,She's the Man (2006),(no genres listed),2006
2453,Shiny_Flakes: The Teenage Drug Lord (2021),(no genres listed),2021
2454,Shiva Baby (2020),(no genres listed),2020
2455,Shōgun (2024),(no genres listed),2024
